Cnpj,RazaoSocial,ValorMaximo,Periodicidade
9579249,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE AMERICANA, LIMEIRA E REGIÃO - SICOOB ACICRED",35,Por evento
74828799,NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO,32,Por evento
62109566,CREDISAN COOPERATIVA DE CRÉDITO,"30,8",Por evento
3732359,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PERNAMBUCO - SICOOB PERNAMBUCO,30,Por evento
71230338,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARCOS LTDA. - SICOOB ARCOMCREDI,30,Por evento
41931445,COOPERATIVA DE CRÉDITO CREDIFOR LTDA - SICOOB CREDIFOR,30,Por evento
31895683,BANCO INDUSTRIAL DO BRASIL S.A.,30,Por evento
10808037,COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE MANAUS - SICOOB CREDEMPRESAS-AM,30,Por evento
10262276,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO - SICOOB PAULISTA,26,Por evento
5351887,"ZEMA CRÉDITO, FINANCIAMENTO E INVESTIMENTO S/A",25,Por evento
4814563,BANCO AFINZ S.A. - BANCO MÚLTIPLO,25,Por evento
53935029,COOPERATIVA DE CRÉDITO COOCRELIVRE,25,Por evento
62232889,BANCO DAYCOVAL S.A.,"24,4",Por evento
558456,BANCO CETELEM S.A.,24,Por evento
81607046,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC/PR/RS,22,Por evento
78825023,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE,22,Por evento
71154256,COOPERATIVA DE CRÉDITO SACRAMENTO LTDA - SICOOB SACRAMENTO,20,Por evento
92228410,OMNI S.A. - CREDITO FINANCIAMENTO E INVESTIMENTO,20,Por evento
9004796,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SICOOB CRED-ACILPA,20,Por evento
1852137,BANCO BRASILEIRO DE CRÉDITO SOCIEDADE ANÔNIMA,20,Por evento
25404542,COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO GORUTUBA LTDA - SICOOB CREDIVAG,20,Por evento
7669921,COOPERATIVA DE CRÉDITO MÚTUO - SICOOB CREDIACISC,20,Por evento
22656789,COOPERATIVA DE CREDITO CREDISUDESTE LTDA. - SICOOB CREDISUDESTE,20,Por evento
5856736,COOPERATIVA DE ECONOMIA E CRÉDITO DE LIVRE ADMISSÃO LTDA. - SICOOB EMPRESARIAL,20,Por evento
25395435,COOPERATIVA DE CRÉDITO CREDICAF LTDA - SICOOB CREDICAF,20,Por evento
1644264,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI,20,Por evento
25387713,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE  PARÁ DE MINAS LTDA - SICOOB CREDIRURAL,20,Por evento
86585049,COOPERATIVA DE CRÉDITO DA REGIÃO DO VALE DO RIO GRANDE LTDA. - SICOOB CREDILEITE,20,Por evento
2448310,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA PROGRESSO - CRESOL PROGRESSO,"19,26",Por evento
4663561,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA VALE DAS ÁGUAS PR/MG - CRESOL VALE DAS ÁGUAS PR/MG,"19,26",Por evento
8560508,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRIUNFO - CRESOL TRIUNFO,"19,26",Por evento
7925729,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA NORTE PARANAENSE - CRESOL NORTE PARANAENSE,"19,26",Por evento
5276770,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA FRONTEIRAS PR/SC/SP/ES - CRESOL FRONTEIRAS PR/SC/SP/ES,"19,26",Por evento
8624548,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DE MINAS GERAIS - CRESOL MINAS GERAIS,"19,26",Por evento
6126780,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA GRANDES LAGOS PR/SP - CRESOL GRANDES LAGOS PR/SP,"19,26",Por evento
4350225,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO - CRESOL TRADIÇÃO,"19,26",Por evento
4490531,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DE GOIÁS - CRESOL GOIÁS,"19,26",Por evento
2446089,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA UNIÃO - CRESOL UNIÃO,"19,26",Por evento
63229629,COOPERATIVA DE CREDITO RURAL ASCOOB SISAL,"19,26",Por evento
5277312,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA HORIZONTE - CRESOL HORIZONTE,"19,26",Por evento
2934201,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA LIDERANÇA - CRESOL LIDERANÇA,"19,26",Por evento
971300,COOPERATIVA DE CREDITO E INVESTIMENTO COM INTERACAO SOLIDARIA PIONEIRA - CRESOL PIONEIRA,"19,26",Por evento
6139650,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DO RIO GRANDE DO SUL - CRESOL RIO GRANDE DO SUL,"19,26",Por evento
10520232,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DA AMAZÔNIA - CRESOL AMAZÔNIA,"19,26",Por evento
5231945,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS VALES - CRESOL UNIÃO DOS VALES,"19,26",Por evento
7564184,COOPERATIVA DE CRÉDITO RURAL ASCOOB SERTÕES - ASCOOB SERTÕES,"19,26",Por evento
7268499,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO,"19,26",Por evento
3965737,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA VANGUARDA - CRESOL VANGUARDA,"19,26",Por evento
11969853,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA CONEXÃO - CRESOL CONEXÃO,"19,26",Por evento
7512780,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU,"19,26",Por evento
2025743,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA VALE DO OURO - CRESOL VALE DO OURO,"19,26",Por evento
33923798,BANCO MASTER S/A,19,Por evento
4184779,BANCO BRADESCARD S.A.,"18,9",Por evento
60746948,BANCO BRADESCO S.A.,"18,9",Por evento
90400888,BANCO SANTANDER (BRASIL) S.A.,"18,8",Por evento
25743311,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CARMO DO RIO CLARO LTDA - SICOOB CREDICARMO,"18,5",Por evento
60779196,"CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS","18,15",Por evento
61033106,BANCO CREFISA S.A.,"18,15",Por evento
59285411,BANCO PAN S.A.,"18,15",Por evento
26526166,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL MARANHENSE - SICOOB SUL MARANHENSE,18,Por evento
92894922,BANCO ORIGINAL S.A.,"16,9",Por evento
27351731,"REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.","16,9",Por evento
24431221,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRANSAMAZÔNICA - CRESOL TRANSAMAZÔNICA,"16,49",Por evento
3941182,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CIRCUITO DAS ÁGUAS - SICOOB CIRCUITO DAS ÁGUAS,16,Por evento
8357240,BANCO CSF S.A.,"15,9",Por evento
4913711,BANCO DO ESTADO DO PARÁ S.A.,15,Por evento
60850229,OMNI BANCO S.A.,15,Por evento
71237184,COOPERATIVA DE CRÉDITO CREDIBELO LTDA. - SICOOB CREDIBELO,15,Por evento
92764489,"CCB BRASIL S.A. - CRÉDITO, FINANCIAMENTOS E INVESTIMENTOS",15,Por evento
33264668,BANCO XP S.A.,15,Por evento
1259518,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIMAIS CENTRO LESTE PAULISTA - SICOOB UNIMAIS CENTRO LESTE PAULISTA,15,Por evento
1090027,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA,15,Por evento
81292278,COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL,15,Por evento
0,BANCO DO BRASIL S.A.,15,Por evento
1657678,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE SÃO SEBASTIÃO DO PARAÍSO LTDA. - SICOOB PARAÍSOCRED,15,Por evento
41805003,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO SÃO FRANCISCO LTDA.,15,Por evento
22724710,COOPERATIVA DE CRÉDITO CREDIVERTENTES LTDA. - SICOOB CREDIVERTENTES,15,Por evento
1073966,COOPERATIVA DE CRÉDITO RURAL DE ABELARDO LUZ - SULCREDI/CREDILUZ,15,Por evento
14388334,PARANÁ BANCO S.A.,15,Por evento
9552111,"COOPERATIVA DE CRÉDITO DOS MAGISTRADOS, SERVIDORES DA JUSTIÇA DO ESTADO DE GOIÁS E EMPREGADOS DA CELG LTDA.",15,Por evento
33579731,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO-SUL GOIANO LTDA,15,Por evento
70937271,COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA,15,Por evento
36900256,"COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO",15,Por evento
85291086,COOPERATIVA DE CRÉDITO LITORÂNEA,15,Por evento
25353939,COOPERATIVA DE CRÉDITO CREDIALP LTDA - SICOOB CREDIALP,15,Por evento
92702067,BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.,15,Por evento
2232383,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC,15,Por evento
17351180,BANCO TRIANGULO S.A.,15,Por evento
61186680,BANCO BMG S.A.,15,Por evento
39231527,UNICRED COSTA DO SOL RJ - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO LTDA.,15,Por evento
4445917,UNICRED REGIONAL NORTE LAGOS - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO REGIONAL NORTE LAGOS LTDA,15,Por evento
41697103,COOPERATIVA DE CRÉDITO CREDILIVRE LTDA. - SICOOB CREDILIVRE,15,Por evento
5442029,CASA DO CRÉDITO S.A. SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR,15,Por evento
1858774,BANCO BV S.A.,"14,9",Por evento
33254319,BANCO LOSANGO S.A. - BANCO MÚLTIPLO,"14,25",Por evento
3535065,COOPERATIVA DE CRÉDITO SICOOB CREDMETAL,14,Por evento
208,BRB - BANCO DE BRASILIA S.A.,13,Por evento
869687,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOA ESPERANÇA LTDA. - SICOOB BELCREDI,"12,9",Por evento
1559914,SICOOB AC CREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE E NORDESTE MINEIRO LTDA.,"12,5",Por evento
803287,COOPERATIVA DE CRÉDITO CREDIVAZ LTDA. - SICOOB CREDIVAZ,12,Por evento
43180355,"PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",12,Por evento
17192451,BANCO ITAUCARD S.A.,12,Por evento
64237530,COOPERATIVA DE CRÉDITO CREDIUNA LTDA - SICOOB CREDIUNA,12,Por evento
71243034,COOPERATIVA DE CRÉDITO CREDIJEQUITINHONHA LTDA. - SICOOB CREDIJEQUITINHONHA,12,Por evento
5158093,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO LESTE DA BACIA DO RIO DOCE LTDA   SICOOB CREDILESTE,12,Por evento
1739375,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS,12,Por evento
71392047,COOPERATIVA DE CRÉDITO MONTECREDI LTDA. - SICOOB MONTECREDI,12,Por evento
19869338,COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO,12,Por evento
6881898,"FINANCEIRA ITAÚ CBD S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO",12,Por evento
2206577,"LUIZACRED S.A. SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO",12,Por evento
73647935,COOPERATIVA DE CRÉDITO UNIQUE BR,12,Por evento
25536764,COOPERATIVA DE CRÉDITO CREDILUZ LTDA. - SICOOB CREDILUZ,12,Por evento
5676026,"CREDIARE S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",12,Por evento
22753982,COOPERATIVA DE CRÉDITO CREDISETE LTDA. - SICOOB CREDISETE,12,Por evento
14913919,COOPERATIVA DE CREDITO DO MERCADO IMOBILIÁRIO - SICOOB IMOB.VC,12,Por evento
4862600,"PORTOSEG S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO","11,9",Por evento
42898825,SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.,"11,4",Por evento
4572960,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM,"11,4",Por evento
22760839,COOPERATIVA DE CRÉDITO NOSSOCRÉDITO LTDA - SICOOB NOSSOCRÉDITO,"11,1",Por evento
7237373,BANCO DO NORDESTE DO BRASIL S.A.,11,Por evento
24048910,COOPERATIVA DE CRÉDITO CREDINTER LTDA. - SICOOB CREDINTER,11,Por evento
360305,CAIXA ECONOMICA FEDERAL,11,Por evento
27098060,BANCO DIGIO S.A.,"10,9",Por evento
4355489,COOPERATIVA DE CRÉDITO UNICRED COOMARCA LTDA. - COOMARCA,"10,85",Por evento
75847,COOPERATIVA DE CRÉDITO UNICRED CENTRO-SUL LTDA - UNICRED CENTRO-SUL,"10,85",Por evento
73443863,COOPERATIVA DE CRÉDITO UNICRED VALE LTDA - UNICRED VALE,"10,85",Por evento
74114042,COOPERATIVA DE CRÉDITO UNICRED UNIÃO LTDA - UNICRED UNIÃO,"10,85",Por evento
1039011,COOPERATIVA DE CRÉDITO UNICRED DESBRAVADORA LTDA - UNICRED DESBRAVADORA,"10,85",Por evento
62673470,COOPERATIVA DE CRÉDITO SICOOB COOPMIL,"10,8",Por evento
78840071,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ALTO URUGUAI CATARINENSE - SICOOB CREDIAUC,"10,3",Por evento
68969625,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS CONTROLADAS E COLIGADAS DA USINA SANTA ADELIA - USAGRO,"10,3",Por evento
698609,COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS,10,Por evento
83836114,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO PARÁ - SICOOB COOESA,10,Por evento
88530142,COOPERATIVA DE CRÉDITO E INVESTIMENTO LIBERDADE - SICREDI LIBERDADE,10,Por evento
73113243,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ARARAQUARA E REGIÃO - SICREDI CENTRO NORTE SP",10,Por evento
7026923,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO,10,Por evento
7194313,COOPERATIVA DE CRÉDITO HORIZONTE - SICOOB HORIZONTE,10,Por evento
4463602,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA",10,Por evento
4853988,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO BANDEIRANTES - SICREDI BANDEIRANTES SP",10,Por evento
26359745,COOPERATIVA DE CRÉDITO SICOOBMAIS  LTDA. - SICOOBMAIS,10,Por evento
87853206,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO BRANCO - SICREDI OURO BRANCO RS/MG",10,Por evento
5888589,COOPERATIVA DE CRÉDITO SUL - SICOOB SUL,10,Por evento
87733770,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CONEXÃO - SICREDI CONEXÃO",10,Por evento
3566655,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE - SICREDI CELEIRO CENTRO OESTE",10,Por evento
33667205,"COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE",10,Por evento
2173447,COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO CENTRO NORDESTE MINEIRO LTDA - SICOOB CREDICENM,10,Por evento
6078926,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESCRIVÃES, NOTÁRIOS E REGISTRADORES NO ESTADO DO PARANÁ - SICREDI CREDENOREG PR",10,Por evento
4529074,COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL,10,Por evento
87733077,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ESSÊNCIA RS/ES - SICREDI ESSÊNCIA",10,Por evento
26549311,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO DO SUL DE MATO GROSSO, AMAPÁ E PARÁ - SICREDI INTEGRAÇÃO MT/AP/PA",10,Por evento
2843443,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC",10,Por evento
26178111,COOPERATIVA DE CRÉDITO UNIÃO CENTRO OESTE LTDA. - SICOOB UNIÃO CENTRO OESTE,10,Por evento
3428338,SICREDI CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERV DAS INST PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA E DAS DEMAIS INSTITUIÇÕES E ÓRGÃOS PÚBLICOS NO ESTADO DA PARAIBA LTDA.,10,Por evento
41180092,SICREDI EXPANSÃO - COOPERATIVA DE CRÉDITO,10,Por evento
7206072,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP",10,Por evento
81706616,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP",10,Por evento
71297899,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA,10,Por evento
82065285,"COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO PARQUE DAS ARAUCARIAS - SICREDI PARQUE DAS ARAUCARIAS PR/SC/SP",10,Por evento
97489280,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI INTEGRAÇÃO BAHIA - SICREDI INTEGRAÇÃO BAHIA",10,Por evento
82527557,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO FRONTEIRAS DO PARANÁ, SANTA CATARINA E SÃO PAULO - SICREDI FRONTEIRAS PR/SC/SP",10,Por evento
79342069,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DEXIS - SICREDI DEXIS",10,Por evento
6332931,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO",10,Por evento
88038260,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO - SICREDI PLANALTO RS/MG",10,Por evento
3662047,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DAS CARREIRAS DO MINISTÉRIO PÚBLICO, TRIBUNAL DE CONTAS E SECRETARIA DA FAZENDA DO RIO GRANDE DO SUL - SICREDI MP RS",10,Por evento
19962468,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA ADVOCACIA E SERVENTUÁRIOS DO PODER JUDICIÁRIO NO ESTADO DO RIO GRANDE DO SUL - SICREDI COOABCRED RS",10,Por evento
80230774,"COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ",10,Por evento
4484490,COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DA ALTA NOROESTE DE SÃO PAULO - SICREDI ALTA NOROESTE SP,10,Por evento
84156470,COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO NOS ESTADOS DO AMAPÁ E CEARÁ E LIVRE ADMISSÃO NO ESTADO DO PARÁ - SICOOB COIMPPA,10,Por evento
90608712,COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES,10,Por evento
10736214,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO PLANALTO CENTRAL - SICREDI PLANALTO CENTRAL",10,Por evento
84974278,"COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO IGUACU - SICREDI IGUACU PR/SC/SP",10,Por evento
94433109,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE,10,Por evento
46642294,COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER - COOPEREMB,10,Por evento
3212823,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS MILITARES ESTADUAIS E SERVIDORES DA SEGURANÇA DO ESTADO DO RIO GRANDE DO SUL - SICREDI MIL RS",10,Por evento
1634601,COOPERATIVA CENTRAL DE CRÉDITO UNICRED GERAÇÃO LTDA. - UNICRED CENTRAL GERAÇÃO,10,Por evento
4237413,COOPERATIVA DE CRÉDITO DO VALE DO SÃO FRANCISCO - SICREDI VALE DO SÃO FRANCISCO,10,Por evento
70119680,"COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORDESTE - CENTRAL SICREDI NORDESTE",10,Por evento
4902979,BANCO DA AMAZONIA S.A.,10,Por evento
87780268,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS",10,Por evento
10175348,COOPERATIVA DE CRÉDITO MÚTUO DE LIVRE ADMISSÃO DA REGIÃO ADMINISTRATIVA DE SOROCABA - SICOOB COOPERASO,10,Por evento
95424891,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO VALE DO RIO PARDO - SICREDI VALE DO RIO PARDO RS",10,Por evento
87510475,COOPERATIVA DE CRÉDITO ROTA DAS TERRAS - SICREDI ROTA DAS TERRAS RS/MG,10,Por evento
90729369,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO REGIÕES DAS CULTURAS - SICREDI DAS CULTURAS RS/MG",10,Por evento
35571249,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI EVOLUÇÃO - SICREDI EVOLUÇÃO",10,Por evento
81054686,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC",10,Por evento
3645752,COOPERATIVA DE CRÉDITO CREDISG LTDA. - SICOOB CREDISG,10,Por evento
